gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
APLP2,16.783550375475112,-2.8543534346893296,0.7030923142147818,-4.059713606565435,4.913294239690629e-5,0.014204368374568588
RAB10,23.843328248243377,0.7506309106803734,0.36934824556337825,2.0323121057077524,0.04212206970968852,0.22141609549593744
HADHA,5.701245814083606,-1.5038256312460168,0.6381665023311529,-2.3564784828923253,0.018449136446406257,0.1463102818309816
FCN1,22.889661408155042,-2.5429602553282886,0.8835311999310869,-2.878178218863842,0.003999791035123895,0.08016194620872906
SLC25A24,1.1695428102483025,-2.858264750650281,0.9156303327709467,-3.1216361541894244,0.0017984906245721874,0.059208654910679635
PILRA,3.11351355851309,-2.6121641801549886,1.1453737616358004,-2.2806216343076926,0.02257084597992242,0.16229021095328608
CPNE3,1.179503550594952,-2.0830623371624846,0.9188669765947491,-2.266990097829127,0.023390830631155823,0.16418024510723792
B4GALT1,4.092375191722764,-1.3679430834124942,0.6446633137440855,-2.1219496351789173,0.033841967666929984,0.19476207630702
SNX10,2.851792452402756,-2.4460695859386594,0.9066604640367473,-2.697889323471724,0.0069780636037193935,0.09991853442287559
HUWE1,2.3348285160795603,-2.3032440860167993,0.8554171615190903,-2.6925390202910933,0.007091023732101539,0.10086619471989333
SH3BP2,4.427024545745291,-1.8894548753665539,0.8195298449955422,-2.3055351637338255,0.021136619736627636,0.15728352978394444
NOP14,0.6322937742576599,-3.0070698230163346,1.51206739361902,-1.988714151040013,0.046732763139721634,NA
SF3B2,7.552192653229538,-1.4172531846102383,0.44352959258923774,-3.19539712409401,0.0013963855515571847,0.05597319059939701
SMOX,83.01326292452413,0.7456530603618011,0.3083388811231134,2.4182907379237624,0.015593611906507406,0.13798199576555273
XRN2,3.2918893828530167,-1.699587041649973,0.6270015643779673,-2.710658375049018,0.006714977153389437,0.09887032547552217
DYNLL1,112.02116411664038,0.5272825030096762,0.23060475547724116,2.286520509598575,0.022223825665652043,0.1619387313097204
RPL6,63.78412346102466,-1.7870227960442095,0.7117427565165488,-2.5107706115484145,0.012046794926422374,0.12215096110691907
RPLP0,27.870973563326185,-1.5707385919172094,0.7818117347123683,-2.009100813119786,0.04452644345059293,0.2280117385841383
ERP29,12.585752990025538,-1.1901156707205338,0.5965251069972786,-1.9950806039182578,0.046034089439771705,0.23258923912691734
FUS,9.472406696151713,-1.768017938397586,0.611530720954874,-2.8911351103292344,0.0038385305612924094,0.07860589854777845
MLF2,2.5413209776814165,-1.5142010593131243,0.6910976131961565,-2.191008955030704,0.028451144426274888,0.17957510097064464
DDX24,8.807978011431947,-1.2923689765918676,0.4575859827849265,-2.8243194180170152,0.004738113947350883,0.08567976396497397
ARHGAP4,4.816972386803459,-1.3743261468322643,0.5339148579969922,-2.5740548820613762,0.010051432780474944,0.11552699451527802
SPTLC1,1.2540711853339555,-1.8733425003512527,0.9482355974264789,-1.9756087046674091,0.048199111999396936,0.2365829652364765
NDUFB2,5.634249631954918,-2.163189864204283,0.5960339364954303,-3.6293065407037735,2.8418361512481624e-4,0.0324124330486904
LYZ,168.52832476232274,-2.2437971128667673,0.9517365874395778,-2.357582068903301,0.018394388865452034,0.1463102818309816
SPG21,3.5290709027615854,-2.2365415964494764,0.7116281442633176,-3.1428515222156648,0.001673106847425533,0.05795217625315836
GLG1,4.9611370517089615,-1.837838223439891,0.8019437765957981,-2.2917295165521465,0.021921256078558545,0.16064490581868895
MAP3K20,1.159474153978464,-3.1082747121178937,1.1864012047377952,-2.619918708532371,0.008795072959171587,0.10968487608923135
CDV3,12.545956790720936,-0.9945564147304948,0.4231912252105337,-2.3501347747362016,0.01876661458817441,0.14807921171272712
NLRP1,2.329972113867149,-2.1446354192592483,0.8583984783863482,-2.498414749395665,0.01247501439412956,0.12423815332151367
PSME1,16.987612638651242,-1.4768092776873956,0.6385445051879413,-2.3127742321621416,0.02073505522214161,0.15633533823136336
TOX4,4.085161608282698,-1.3693136468340608,0.49996209142986,-2.7388349443012974,0.006165731939538561,0.09456634830495207
SNAP23,72.54345550044403,0.5758415817290539,0.29138178812589927,1.9762442444764123,0.04812712102824661,0.2365829652364765
EZR,4.388435883977262,-2.1363041410685493,0.8409136938538003,-2.5404558835023123,0.011070805949519298,0.11831566602239255
DPYSL2,3.4098580886765673,-1.7397165330871005,0.7676232184866364,-2.2663677845974215,0.023428874333354898,0.16418024510723792
GPATCH2,0.6336137010952716,-2.2282346830369866,1.0737185491496197,-2.075250245794616,0.037963348041495745,NA
ADA2,3.7949729060526183,-2.6465327883694045,0.9246125805823191,-2.8623153566682205,0.004205582257222647,0.08150613657217066
MAP3K1,4.126317485842716,-2.238073886319053,0.7143073798166724,-3.133208405173493,0.0017290662559216812,0.05862936553187409
NANS,1.7337815723970422,-2.367383787337051,1.0886219695993593,-2.1746610425364725,0.029655526298646758,0.1834937498256222
BTAF1,1.0797411685984306,-2.3648837793949524,1.0945677297233642,-2.160564134293126,0.030729024437155424,0.18473501707831227
NUBP2,1.1185205925343027,-2.1419374649314595,1.0801283646444568,-1.9830397340194985,0.04736299141197746,0.23490504753029431
IL12RB1,0.6851023011690962,-2.750854781806763,1.333649926204565,-2.0626513208270643,0.03914576801409768,NA
WASHC2A,1.4461757769423382,-2.3471790036553783,1.1489839793278782,-2.0428300532339962,0.0410692644166922,0.21795896420127764
MYO9B,3.9716238614297943,-1.869877917244237,0.6217581465619597,-3.007403968221105,0.0026348936019400864,0.06873885098081363
BCL7C,2.232368860325704,-1.7802452026215774,0.7201489688361968,-2.4720513111315823,0.013434023289868568,0.12885570045465677
HNRNPM,7.731780348388014,-1.705396522156627,0.5044179305179973,-3.380919707603018,7.22436499677395e-4,0.04438599808706593
MARCHF2,168.50661543129766,0.5827437696645145,0.2269728684349742,2.56746003909038,0.010244659672616735,0.11600135401863677
NDUFB7,6.6157975269244345,-1.2611198466252014,0.5229598835180429,-2.4115039917429746,0.015886877944634097,0.13958442403314983
TIMM13,2.811239411762659,-2.1597593752789006,0.7976668026140326,-2.707595913733851,0.0067772484384379175,0.09887032547552217
TRMT2A,0.6564388918569046,-2.8974104328694943,1.3906217595736532,-2.0835359528372424,0.03720239808847583,NA
TBC1D10A,0.7475189046798926,-2.465776194390665,1.0618999154973794,-2.3220419913450403,0.020230674687988004,NA
PPIL2,0.5707291555934085,-2.530145884263799,1.2331603556836204,-2.051757399272843,0.04019324533108538,NA
SNRPD3,5.226370367263422,-1.3108560350414455,0.553527324819146,-2.3681866752824563,0.017875514079039305,0.14562740236079685
PES1,1.1510632432526975,-2.3283245171483373,1.1819871742917982,-1.9698390708371103,0.04885681718584429,0.2380985821485564
CYTH4,2.5036250489386753,-2.7523621246269543,0.7469969336522324,-3.684569508431648,2.2908950407582302e-4,0.029328131817706892
GRK3,4.201268946274286,-1.3811062359716861,0.5997364205961753,-2.3028553686947686,0.02128698202185989,0.1574684413008574
LGALS2,7.836625675991013,-3.1227247837646086,1.3111142418041666,-2.381733554711117,0.01723136006122152,0.14316010056202658
