gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RSRC2,38.27475901559368,0.5810365613937098,0.24854676061855513,2.337735402174189,0.019400978470591367,0.9990387316455156
ACRBP,1.4421987581830304,3.4168142725228243,1.1333084310047743,3.014902368187209,0.002570619885443684,0.9990387316455156
GOLT1B,7.223384866881317,0.7819869958336869,0.3646797245215935,2.1443116884535867,0.03200792089057155,0.9990387316455156
SMIM8,3.476227708273425,-0.9347844560734825,0.4264808767022643,-2.191855501943352,0.028389942003628797,0.9990387316455156
SOD2,8.365931300912678,0.6402095549913898,0.29555222048431873,2.1661469974486547,0.03029995583903351,0.9990387316455156
CD83,4.964040136462306,1.8086144297068572,0.7595223838841068,2.381252308138463,0.017253889755054336,0.9990387316455156
CRYBG1,38.83783827380506,1.8304959813125636,0.4730039031215123,3.8699384280605367,1.088628437349028e-4,0.2796686455549653
DAP,5.718154171192947,0.8890227392258648,0.4040746158223787,2.200144984154752,0.02779661015965959,0.9990387316455156
SPARC,1.7042211904244344,3.3226965514047233,1.0430368570562953,3.185598408077529,0.001444549655365033,0.9990387316455156
ARRDC3,8.783597610034946,-1.1179101318514606,0.4372609872607828,-2.5566198778779645,0.010569464562176846,0.9990387316455156
PDE4D,14.612938431986217,1.1484228529857043,0.45841788500287745,2.5051877131244473,0.012238642108680926,0.9990387316455156
TCERG1,11.14656499913845,0.7558634312627873,0.358710548599448,2.1071681170625896,0.03510300952881978,0.9990387316455156
RNF7,30.586858336108236,0.5292261664147515,0.18726676286628946,2.826054972673527,0.00471251757830526,0.9990387316455156
CYTIP,64.20720668917863,0.4765934784243846,0.17489665591656545,2.7250005206031145,0.006430138567847905,0.9990387316455156
ID2,25.22512046189838,0.9386700001574996,0.47229371734368675,1.9874708591019266,0.046870242096366324,0.9990387316455156
PNO1,6.437966214622221,0.7893775682919394,0.3432217881976593,2.2999051792054113,0.021453592613622365,0.9990387316455156
NFE2L2,24.05206418255241,0.764461258761124,0.33994232124647183,2.2487969604904205,0.02452541685339469,0.9990387316455156
GADD45A,15.44801797906281,2.812738274079975,0.645188528639319,4.35956026684471,1.303240595113851e-5,0.05859043905483096
RSRP1,39.66536729828766,-0.4923825973865765,0.21263626665217686,-2.3156096800363746,0.02057958983974763,0.9990387316455156
CASP8AP2,5.057488334487414,-0.9588689844516352,0.4168710885112192,-2.3001570770380475,0.02143932259633707,0.9990387316455156
RAB32,0.8946531120442917,2.325320287832786,1.161094942561548,2.002696078154284,0.04520992001117946,0.9990387316455156
SGK1,15.096992194448077,2.9153271687568085,0.9751635603379235,2.989577633260373,0.0027936344591217477,0.9990387316455156
CLU,3.1149502206803206,3.223693816444527,0.8489530154574629,3.7972582201235507,1.4630536302294824e-4,0.2913341926385117
COIL,10.732645249382163,0.7749049551863372,0.273486787354121,2.8334273940004313,0.004605176822915708,0.9990387316455156
CXCR4,149.3621683710172,0.839668018483476,0.28868565121886786,2.908589377193809,0.0036306338043024817,0.9990387316455156
G0S2,1.3022813881767241,3.8452093616696246,1.2992919358332593,2.9594652715239262,0.003081734342048511,0.9990387316455156
B9D2,2.2597401768682124,1.4729470672772724,0.7081511507539437,2.0799896543401464,0.03752648180627677,0.9990387316455156
F13A1,0.9491716832011219,2.217889836850318,1.009855429042635,2.1962449010675975,0.02807441912694734,0.9990387316455156
H2BC11,0.7822341619727018,2.840129735010606,1.2742888714805085,2.2287958394479697,0.02582749190631441,0.9990387316455156
IL1B,0.9467207225206287,3.6397150678448194,1.654077653977758,2.2004499360063066,0.027774988229037095,0.9990387316455156
FOSB,1.6666715689578202,2.2406569159826555,1.096651649900078,2.043180180494703,0.04103460496722974,0.9990387316455156
SNRPB,32.97007137711088,0.40493644670196266,0.1986744730906119,2.038190616049996,0.04153087360166486,0.9990387316455156
ROMO1,16.858808235570972,0.7065736342536119,0.3318273627890492,2.12934107758557,0.03322605157218547,0.9990387316455156
CCR7,98.94342957998929,0.49319510825945434,0.22427647654618574,2.1990496544914713,0.02787439179198404,0.9990387316455156
IRF3,17.73793560052111,-0.4633078000216961,0.22018919069752838,-2.104135078356945,0.03536666570916521,0.9990387316455156
GNG11,4.160062377902171,3.1507103698195973,0.7742235723266033,4.069509741677669,4.711216984991231e-5,0.16944363008219462
YWHAH,6.429654164848503,1.130813488219837,0.4151780439642078,2.723683259891565,0.006455838783551236,0.9990387316455156
PSMA1,34.071256880748166,0.33613386446844956,0.16950481794953773,1.9830342791112756,0.04736360068217071,0.9990387316455156
LDLR,5.115643401907256,1.7505177505443816,0.720762677265842,2.4287019927069986,0.015152981681568705,0.9990387316455156
SNX9,22.244014286851847,0.8043766118246175,0.38167457824306744,2.107493287940059,0.03507484289333488,0.9990387316455156
COX7B,37.412233439270274,0.46169614990156005,0.22757664008244596,2.0287501816280344,0.042483741840450825,0.9990387316455156
NR1H2,11.495139157876116,0.5859130890763857,0.26294164119317154,2.2283008747402677,0.025860458055750834,0.9990387316455156
PRKAB2,1.1912174796527517,-1.3933317091723285,0.7065034860814046,-1.9721512159839314,0.048592346776827895,0.9990387316455156
PTPRE,8.714461944013317,1.0679196897671428,0.5214399785459359,2.0480203546055207,0.04055800499761498,0.9990387316455156
JCHAIN,1.15361194305003,4.380096702297738,1.369043845944304,3.1993838000685417,0.0013772169243035843,0.9990387316455156
KHDC4,10.93182542143915,-0.659205035489878,0.28129606446623284,-2.343456303737267,0.01910600011908008,0.9990387316455156
POMP,24.08348358970275,0.5438679332623496,0.2566490964606632,2.1191110382331257,0.034081084086084235,0.9990387316455156
KRAS,27.950029522714622,0.8633210063101368,0.3743685113933324,2.3060727065345614,0.021106570081274697,0.9990387316455156
LAMTOR5,22.15671855366263,0.4769359886091312,0.2413132698267979,1.976418408119251,0.0481074083650971,0.9990387316455156
RNF138,9.774201674807326,0.5833619300374528,0.2954993476128548,1.9741564059279686,0.04836396122406622,0.9990387316455156
CEMIP2,20.868309446402872,0.7732690388649109,0.361313954913105,2.14015824285248,0.0323419804962844,0.9990387316455156
GPR55,0.664325918925,3.1990853053953403,1.444015975212891,2.2154085275432633,0.026732036548805335,0.9990387316455156
SKIL,3.363236233303721,1.2049413502980613,0.5337352829408892,2.2575636065482065,0.023972879750370372,0.9990387316455156
PIM1,53.494890600832036,1.33066352785129,0.3758904479128519,3.5400301743230167,4.000812861293071e-4,0.47964411789755523
GMPR,1.9139378577704405,3.014222234397991,1.4932771177275377,2.018528375352741,0.04353626202666887,0.9990387316455156
FDX1,13.383491156714989,0.5204881064934286,0.24765852153480822,2.10163616930207,0.035585158954851606,0.9990387316455156
THBS1,0.4534099503639577,3.338475361017175,1.6708075347169125,1.9981208437528493,0.04570356048761302,0.9990387316455156
RABGGTB,11.264506409116686,0.6609643970973731,0.2674684969491362,2.471185970073578,0.013466576733897584,0.9990387316455156
IFI44L,10.659772675026668,2.0223575028600114,1.0208265602785094,1.981098045008015,0.04758027949916101,0.9990387316455156
IFI44,7.7240255513825105,1.3919448209524163,0.6782639288507338,2.05221708208921,0.0401485700845399,0.9990387316455156
NUP58,10.314261195709964,1.1770528133097868,0.5688437043999149,2.069202496582931,0.0385270885483737,0.9990387316455156
SLC7A1,3.123892357759735,1.1637261733455209,0.5543838684442904,2.099134263432239,0.03580506680088586,0.9990387316455156
MFAP1,5.89709353353934,1.1666115560392214,0.5261957935238082,2.217067430787884,0.026618484004782745,0.9990387316455156
TAF4B,6.432497700670965,1.6771250817976593,0.7158990973895563,2.3426836099013157,0.019145610976002883,0.9990387316455156
ARHGDIA,29.52581390873054,0.4756153405353196,0.23143909507404106,2.0550345670128145,0.03987566608240394,0.9990387316455156
SECTM1,0.36277272851915116,3.458163664030949,1.7350951808160808,1.9930685660739627,0.0462539394988771,0.9990387316455156
TIPRL,9.272361016051468,0.761179721115509,0.3144524681230451,2.420651126254349,0.015492737987550772,0.9990387316455156
RGS16,1.789481801342666,3.6397167807940325,1.1725678349756192,3.1040564752227846,0.0019088689029861927,0.9990387316455156
S100A8,32.460885436176206,2.436110005567408,0.8917410710874559,2.7318580298164723,0.006297827240553675,0.9990387316455156
GALNT2,2.750340550934467,1.3584260838222868,0.6176285481920253,2.1994224324616907,0.027847899016557418,0.9990387316455156
SNCA,1.711403418587033,2.98237902707834,1.2151485017629005,2.4543329665070526,0.014114622073545613,0.9990387316455156
NAPRT,1.998728083449808,-1.4162212495753927,0.6795023487258057,-2.0842036119979173,0.037141650348516596,0.9990387316455156
UGCG,15.824586423711791,1.2212625126575245,0.5116158737160544,2.3870692357276666,0.01698329253188758,0.9990387316455156
LCN2,0.8664290129294049,4.40823188485818,1.4846379433890957,2.9692302453183803,0.0029854680785489007,0.9990387316455156
ATM,69.2348170277714,-0.5050122459433201,0.23278780729538537,-2.169410210142613,0.030051554502858235,0.9990387316455156
PDCD4,60.111552625367025,0.6793078026781337,0.2589924459263718,2.6228865488658006,0.00871883002548308,0.9990387316455156
RGS18,8.23270235583838,5.518273250427844,1.0064644696575311,5.4828296644247585,4.1857600248469096e-8,3.763626126341099e-4
EIF4E,7.994018784255342,0.7132438403593746,0.33478202310636557,2.130472340603443,0.033132636982112225,0.9990387316455156
FAM177A1,18.55501668080614,0.7036283797142413,0.2706150360189743,2.6001082203906294,0.009319436552537152,0.9990387316455156
MED21,4.978697625861755,0.8503346769455442,0.41573540490068683,2.0453746948703513,0.04081793176800509,0.9990387316455156
NRGN,11.791399707460977,2.523784817266177,0.9556708665761358,2.6408514746380143,0.00826979644954185,0.9990387316455156
SLA,13.015019150999395,0.8397063304948192,0.38507958293131345,2.1806046534661316,0.02921267064734512,0.9990387316455156
BATF,6.36711299321079,2.295617707919605,0.8187037828780516,2.80396616692016,0.005047820171439838,0.9990387316455156
MAP3K7CL,1.5652124147196935,2.175684225322182,1.005898886676474,2.162925373653331,0.030546919841609194,0.9990387316455156
FBXO32,12.726906888754677,0.9398469970478746,0.3403943871450648,2.76105315640044,0.005761529810488868,0.9990387316455156
LDLRAP1,15.928497369365761,-0.7102599589726654,0.3458291380924247,-2.0537886509228858,0.03999615185541412,0.9990387316455156
IL6R,5.69723596693804,-0.9761121520503047,0.4494064288966767,-2.1720030896013798,0.02985542987676857,0.9990387316455156
PSMC2,8.751998723288025,0.7337599918436185,0.3376853570479551,2.172910304012431,0.029787068804536406,0.9990387316455156
TREML1,1.5111699569355073,3.9096254017505725,1.1247368693981743,3.476035602747281,5.088847246400436e-4,0.5719546252001191
EIF4A1,33.251955978976234,0.5533035596896553,0.24756862293275964,2.234950266051826,0.025420614005001906,0.9990387316455156
IER5,10.911044328614674,1.3707349802929505,0.6520486004442453,2.102197565272066,0.03553597300949721,0.9990387316455156
S100A12,2.0557502058085944,2.1420657452626615,1.0878346862725576,1.9691096195897229,0.04894050443687915,0.9990387316455156
PPBP,18.52862837025795,2.987415138755822,0.8157246319967932,3.662283841353421,2.4997666014295344e-4,0.37461085661256094
PF4,12.492932754901972,4.522988694111545,0.7126544773984786,6.346678281770661,2.2001355225220854e-10,3.956503710151466e-6
GNL3,17.67322775403723,1.143565725029868,0.43165329844354416,2.64926905262473,0.008066608407239054,0.9990387316455156
PSIP1,43.96919702683568,-0.3727282363019103,0.16316370276425735,-2.284382065295715,0.02234908666318709,0.9990387316455156
CLEC1B,1.0424457723782832,4.7151341067901855,1.5161534148472122,3.1099320560943005,0.0018713038334416076,0.9990387316455156
PIP4P1,10.287356361228564,0.8265326389479939,0.388704487462307,2.126377918464714,0.03347180486674092,0.9990387316455156
IFI27,2.113434651458087,2.8782207480998894,1.4018804952962738,2.0531141975062615,0.04006150332594578,0.9990387316455156
TAF1D,48.47057902544918,0.29181344786739527,0.13968665843428518,2.089057402748862,0.036702556231608154,0.9990387316455156
CMTM5,0.7429786307019176,3.865235432909494,1.326433082566337,2.9140071095265276,0.003568217802777945,0.9990387316455156
PPFIBP2,1.4674897574620152,2.1661355752502582,0.9974457616287845,2.171682570201166,0.029879614108271238,0.9990387316455156
XRRA1,8.154052893626147,-0.9073600903636388,0.45414100863263107,-1.9979699545205154,0.045719917585891674,0.9990387316455156
SNRPD1,25.11491697943512,0.43924138023206377,0.21219577979248871,2.0699816964390543,0.03845405852942293,0.9990387316455156
MIDN,6.384294229598,1.0070182848089582,0.46719710401523,2.15544633336625,0.031126923938017564,0.9990387316455156
MAP4K2,8.605804239472787,-0.8647111291542757,0.33437884765869896,-2.586022217640058,0.00970906719662187,0.9990387316455156
DDIT4,27.892696094146128,0.929212030620909,0.37887339290265076,2.452566076234507,0.014184132613531639,0.9990387316455156
CAVIN2,3.96308496598248,2.8409802401776028,0.8558658799455633,3.3194222444739836,9.020392155896692e-4,0.8537563796815274
CXCL8,1.6228928680967878,5.32835729808404,1.3625625422431846,3.9105414488438623,9.208945507955532e-5,0.27600744511594055
CD52,141.0222715870975,-0.6463023072157316,0.32477884850589894,-1.9899765954247257,0.04659351375709741,0.9990387316455156
GP9,1.2411381768187615,4.499882168649101,1.3127913676509044,3.4277207174976665,6.086712871169103e-4,0.6438668091896116
FASN,2.0523536277568137,1.6210263191236505,0.7830213097770239,2.0702199274567126,0.03843175397627583,0.9990387316455156
ZNF439,3.0214659976371516,-0.8918056382830026,0.4422273377063252,-2.0166225880753528,0.04373491395134553,0.9990387316455156
PTGER4,11.191229623696014,1.2910418497687743,0.6424774803437157,2.009474089392342,0.04448687985245055,0.9990387316455156
ZNF274,14.214044260329231,-0.7043895254710464,0.3010980715086197,-2.3394023148065277,0.019314621849152346,0.9990387316455156
PTCRA,0.6379190999076636,3.36567177807393,1.3765542806201052,2.444997502428872,0.014485314505651624,0.9990387316455156
MRM3,4.5279233234833844,0.9663497838805376,0.4756850277919855,2.031490855127602,0.042205226278199115,0.9990387316455156
CYCS,36.174547438353336,0.5005284551447506,0.24154963379609487,2.072155719214519,0.03825092144521881,0.9990387316455156
CEBPB,20.39990479084077,0.5790268863323196,0.28187184098610335,2.0542204013946406,0.03995436469248939,0.9990387316455156
HPSE,2.0778875200333147,1.880142866056848,0.9357200984051964,2.009300504778392,0.04450527441606645,0.9990387316455156
NET1,2.2137974408665513,1.4047753365507902,0.6170422430480155,2.2766274957312396,0.022808479508077316,0.9990387316455156
TRMT10C,18.480512302919006,0.575256779917269,0.269815806170876,2.132035139383033,0.033003957929758666,0.9990387316455156
FAM241A,4.417485227727309,1.266357682210204,0.4695984780986419,2.6966818277128195,0.007003415110406804,0.9990387316455156
TBC1D10C,23.030935407309276,-0.5525786322738695,0.27393482098789534,-2.0171901851728697,0.04367566993209497,0.9990387316455156
TMEM70,5.728531048357549,1.155029532743738,0.39226151099577333,2.944539549168727,0.00323435606691253,0.9990387316455156
CD151,2.1520284954890876,2.4093566267816477,0.7690815771938366,3.1327712146905347,0.0017316436146630513,0.9990387316455156
NDUFV2,41.38264579607921,0.6006164232155402,0.23822371560528052,2.5212285086289152,0.011694588050987014,0.9990387316455156
SPTY2D1,11.250454654324146,1.1815261905590664,0.5878853090460441,2.009790298172815,0.0444533880543514,0.9990387316455156
GADD45GIP1,24.428223836892492,0.45249662149254744,0.21197762600366504,2.1346433112932583,0.03279015678218699,0.9990387316455156
EIF3J-DT,3.480291494363195,-1.387914997958059,0.48477253858114805,-2.863023144875873,0.004196199101991074,0.9990387316455156
RCC1,2.0859517549984457,1.6304268138664346,0.6969441948291588,2.3393936357646243,0.01931507060708899,0.9990387316455156
MTURN,2.8066632045587703,1.0879856812790432,0.5264597158011254,2.0666076598537675,0.038771138454183736,0.9990387316455156
H2AC6,5.498565992535217,1.9227286061623021,0.5923125456732674,3.2461385803955625,0.0011698187962762327,0.9845132635065418
GREM2,1.3973645859097303,3.1958218922876314,1.282758255593493,2.4913672380218066,0.012725251467217055,0.9990387316455156
UBE2E2,1.207830357465135,1.7084284750620249,0.8520550502741029,2.005068187216812,0.044955757901196325,0.9990387316455156
GPR132,6.811515155948227,1.3439372950578414,0.5023560435134167,2.6752684921604777,0.007466942397645367,0.9990387316455156
NOG,2.418585437064727,-1.485929412626347,0.7148056395621079,-2.078788037453974,0.03763683688937804,0.9990387316455156
CLDN5,1.0603429144473604,3.6767466404603377,1.4193851898259293,2.5903797410421388,0.00958701117301574,0.9990387316455156
SOCS3,34.76979291487396,1.7663429784516482,0.485052156470084,3.6415526761204884,2.709986595219804e-4,0.3748745303218287
PDE4B,18.183932621694826,1.6314922793281426,0.5683122594594996,2.8707673504699573,0.004094767704456407,0.9990387316455156
H1-10,66.43454264376635,-0.50698662144555,0.24364053136537642,-2.080879641020178,0.0374449240779999,0.9990387316455156
NDUFA6,18.36137576479765,0.6529482770796483,0.24949025850933887,2.6171293459748743,0.008867273308199336,0.9990387316455156
RPS27L,32.471008759592905,-0.3484027035024232,0.17079091080336004,-2.039937030979104,0.041356597860506564,0.9990387316455156
PURA,13.70230930787252,-0.5016527846869706,0.232536120650444,-2.157311230976764,0.030981422513041295,0.9990387316455156
UBALD2,69.43491667911205,0.6254449282555223,0.26827890377746055,2.3313235571229773,0.01973630496671966,0.9990387316455156
SOCS1,18.70911905560726,1.817939049750341,0.535733282416568,3.393365895712212,6.903935320135259e-4,0.6897414936777353
GPRIN3,18.325660606586393,1.1782350101979489,0.4945249305910868,2.382559376308186,0.017192759120212963,0.9990387316455156
RNPC3,8.639550892163646,-0.7785815487290046,0.3414801237205025,-2.2800201084800604,0.022606495887188202,0.9990387316455156
BCL9L,9.995500392538668,-0.845861588454085,0.35629717234134106,-2.37403396410828,0.01759493193175421,0.9990387316455156
ARHGAP30,18.202090256752587,-0.6433312978797013,0.2604724230978745,-2.4698633745114917,0.013516466423534839,0.9990387316455156
C2orf88,0.6923084741920709,4.31321686254294,1.464570009759817,2.9450397275650126,0.003229131977290938,0.9990387316455156
ARL4C,99.17007755974495,0.7084459462947517,0.25522861401394414,2.775730883591471,0.005507777726345142,0.9990387316455156
RRP7A,16.266673955074882,0.9341740198772095,0.3422107445700238,2.7298208332148293,0.006336875476088799,0.9990387316455156
SUPT3H,5.304672900905992,0.9180990157358991,0.4370471046103067,2.1006866446455987,0.035668482456692525,0.9990387316455156
EVL,82.97390903507886,-0.48165697445466227,0.20162972467848975,-2.3888192835788082,0.016902614302731222,0.9990387316455156
TOMM7,208.44444717538667,-0.3691393459600199,0.1752045032760629,-2.1069055820921534,0.035125764663231536,0.9990387316455156
ARID5A,31.908430116520925,0.9797918433041842,0.35122093094039525,2.7896738405674975,0.005276116323474846,0.9990387316455156
DDI2,5.782953323455871,1.3162723443259359,0.6432157883212134,2.046393089574796,0.04071771142599263,0.9990387316455156
MAP3K5,5.731971091108204,1.451617686213217,0.6930505471364601,2.094533641465255,0.0362124694940595,0.9990387316455156
STMN3,15.329826894098792,-0.938899931028516,0.3720851914655597,-2.5233466758792544,0.011624373975958153,0.9990387316455156
BAZ1A,31.29652081542351,0.7214454230399632,0.32907745163921664,2.1923271237402138,0.028355894595597852,0.9990387316455156
MT-CO1,2055.1612612857193,-0.6285492129732043,0.3082091660795596,-2.039359247385114,0.04141418652890658,0.9990387316455156
R3HDM4,17.64985624225214,0.48181572471296535,0.22133656317381792,2.1768465083402893,0.029492021651620938,0.9990387316455156
CAPZA2,15.351184885752774,0.5082283706634564,0.2449790225789005,2.074579142790771,0.03802555680288921,0.9990387316455156
BRD2,17.956474576140884,0.605599895658332,0.27214666547338806,2.2252703137292373,0.026063097072685552,0.9990387316455156
PDE7A,11.281615866046655,-0.5913906738191796,0.2952243733852002,-2.0031905463562465,0.04515683999217142,0.9990387316455156
NT5M,0.8347815328367254,2.6886401980545847,1.1177564865445515,2.4053899310092897,0.016155217768747662,0.9990387316455156
IGKC,16.978913620641944,3.719463336979978,0.9923696194972631,3.7480624798492594,1.7820586770970521e-4,0.2913341926385117
IGLC2,4.508278403299139,3.6412963109500294,0.9671837736137282,3.764844293597798,1.6665289787819897e-4,0.2913341926385117
IGLC3,1.4126790229691706,2.674381324754612,1.1812787583351112,2.2639714003863682,0.023575873849612756,0.9990387316455156
IGHG4,2.0660057499706004,6.451324618296824,1.3661084666627978,4.722410244668538,2.330659559904211e-6,0.013970750288585809
IGHA1,3.7418102497255394,4.356066083569944,1.5786479231002182,2.759365162952427,0.005791378111605521,0.9990387316455156
IGHG1,1.870170349618009,3.275164128442184,1.145714797251464,2.8586207809301287,0.004254870962463104,0.9990387316455156
IGHG3,1.7462815302029355,5.540256623730455,1.4592341401960518,3.7966879139670535,1.4664221217345396e-4,0.2913341926385117
IGHM,3.884735953390636,2.276362059802622,0.9714274312508706,2.343316635470584,0.019113154670133584,0.9990387316455156
LBH,17.33202496441573,-0.6691014385642877,0.3075182319800418,-2.175810631636673,0.029569423386586455,0.9990387316455156
PPP1CB,29.208472819731135,0.8159509417528855,0.29920492543749166,2.727063869553009,0.006390066895096921,0.9990387316455156
PLXNA4,0.7008547779523429,3.2407712314044144,1.5033561487700016,2.1556909412689143,0.031107805998947254,0.9990387316455156
HRAT92,0.3261926565595392,3.64505887396067,1.8506561228241374,1.969603552494798,0.048883824194935754,0.9990387316455156
RP11-228B15.4,0.9377110394092106,3.564693991364049,1.8171714963825638,1.9616717511034438,0.04980071273427109,0.9990387316455156
LINC00092,0.5835019566882117,4.084423595370591,1.556139139428122,2.6247161914272064,0.008672121880592952,0.9990387316455156
SNHG15,16.07783142036331,0.7427442024870565,0.26495937279700926,2.8032380762619327,0.005059230762240861,0.9990387316455156
